corp_code,fy,rcept_no,rcept_dt,report_nm,is_amend,기업명,군,업종코드,cand_rank
00348292,2025,20260312001259,20260312,사업보고서 (2025.12),0,(주)한빛소프트,게임,5821,0
00349097,2019,20200330003670,20200330,사업보고서 (2019.12),0,(주)케이티스카이라이프,콘텐츠,60229,0
00349097,2020,20210323000841,20210323,사업보고서 (2020.12),0,(주)케이티스카이라이프,콘텐츠,60229,0
00349097,2021,20220930000032,20220930,[기재정정]사업보고서 (2021.12),1,(주)케이티스카이라이프,콘텐츠,60229,0
00349097,2021,20220321001037,20220321,사업보고서 (2021.12),0,(주)케이티스카이라이프,콘텐츠,60229,1
00349097,2022,20230323001208,20230323,사업보고서 (2022.12),0,(주)케이티스카이라이프,콘텐츠,60229,0
00349097,2023,20240320001942,20240320,[첨부정정]사업보고서 (2023.12),1,(주)케이티스카이라이프,콘텐츠,60229,0
00349097,2023,20240320001841,20240320,사업보고서 (2023.12),0,(주)케이티스카이라이프,콘텐츠,60229,1
00349097,2024,20250318001057,20250318,사업보고서 (2024.12),0,(주)케이티스카이라이프,콘텐츠,60229,0
00349097,2025,20260318001593,20260318,[기재정정]사업보고서 (2025.12),1,(주)케이티스카이라이프,콘텐츠,60229,0
00349097,2025,20260318000272,20260318,사업보고서 (2025.12),0,(주)케이티스카이라이프,콘텐츠,60229,1
00353762,2019,20200330003128,20200330,사업보고서 (2019.12),0,(주)키이스트,콘텐츠,59130,0
00353762,2020,20210317000477,20210317,사업보고서 (2020.12),0,(주)키이스트,콘텐츠,59130,0
00353762,2021,20221021000322,20221021,[기재정정]사업보고서 (2021.12),1,(주)키이스트,콘텐츠,59130,0
00353762,2021,20220321000859,20220321,사업보고서 (2021.12),0,(주)키이스트,콘텐츠,59130,1
00353762,2022,20230321001077,20230321,사업보고서 (2022.12),0,(주)키이스트,콘텐츠,59130,0
00353762,2023,20240318000810,20240318,사업보고서 (2023.12),0,(주)키이스트,콘텐츠,59130,0
00353762,2024,20250314001265,20250314,사업보고서 (2024.12),0,(주)키이스트,콘텐츠,59130,0
00353762,2025,20260316001281,20260316,사업보고서 (2025.12),0,(주)키이스트,콘텐츠,59130,0
00359474,2019,20200327002056,20200327,사업보고서 (2019.12),0,(주)제이웨이,콘텐츠,59130,0
00359474,2020,20210601000338,20210601,[기재정정]사업보고서 (2020.12),1,(주)제이웨이,콘텐츠,59130,0
00359474,2020,20210329001206,20210329,사업보고서 (2020.12),0,(주)제이웨이,콘텐츠,59130,1
00359474,2021,20220816000398,20220816,[기재정정]사업보고서 (2021.12),1,(주)제이웨이,콘텐츠,59130,0
00359474,2021,20220405001351,20220405,사업보고서 (2021.12),0,(주)제이웨이,콘텐츠,59130,1
00359474,2022,20230713000169,20230713,[기재정정]사업보고서 (2022.12),1,(주)제이웨이,콘텐츠,59130,0
00359474,2022,20230331004382,20230331,사업보고서 (2022.12),0,(주)제이웨이,콘텐츠,59130,1
00364467,2019,20200330003890,20200330,사업보고서 (2019.12),0,(주)드림어스컴퍼니,콘텐츠,603,0
00364467,2020,20210322000628,20210322,사업보고서 (2020.12),0,(주)드림어스컴퍼니,콘텐츠,603,0
00364467,2021,20220322000899,20220322,사업보고서 (2021.12),0,(주)드림어스컴퍼니,콘텐츠,603,0
00364467,2022,20230322001279,20230322,사업보고서 (2022.12),0,(주)드림어스컴퍼니,콘텐츠,603,0
00364467,2023,20240321000542,20240321,사업보고서 (2023.12),0,(주)드림어스컴퍼니,콘텐츠,603,0
00364467,2024,20250320000944,20250320,사업보고서 (2024.12),0,(주)드림어스컴퍼니,콘텐츠,603,0
00364467,2025,20260319000743,20260319,사업보고서 (2025.12),0,(주)드림어스컴퍼니,콘텐츠,603,0
00364795,2019,20200824000087,20200824,[기재정정]사업보고서 (2019.12),1,(주)레드로버,콘텐츠,59112,0
00364795,2019,20200327000379,20200327,사업보고서 (2019.12),0,(주)레드로버,콘텐츠,59112,1
00364795,2020,20210322001063,20210322,사업보고서 (2020.12),0,(주)레드로버,콘텐츠,59112,0
00364795,2021,20220516002417,20220516,사업보고서 (2021.12),0,(주)레드로버,콘텐츠,59112,0
00364795,2022,20230407002478,20230407,사업보고서 (2022.12),0,(주)레드로버,콘텐츠,59112,0
00364795,2023,20240329001118,20240329,사업보고서 (2023.12),0,(주)레드로버,콘텐츠,59112,0
00364795,2024,20260413003216,20260414,[첨부정정]사업보고서 (2024.12),1,(주)레드로버,콘텐츠,59112,0
00364795,2024,20250331003766,20250331,사업보고서 (2024.12),0,(주)레드로버,콘텐츠,59112,1
00364795,2025,20260413003208,20260414,[첨부정정]사업보고서 (2025.12),1,(주)레드로버,콘텐츠,59112,0
00364795,2025,20260330000689,20260330,사업보고서 (2025.12),0,(주)레드로버,콘텐츠,59112,1
00370006,2019,20200330003639,20200330,사업보고서 (2019.12),0,(주)아이엠비씨,콘텐츠,603,0
00370006,2020,20210322000753,20210322,사업보고서 (2020.12),0,(주)아이엠비씨,콘텐츠,603,0
00370006,2021,20220322000895,20220322,사업보고서 (2021.12),0,(주)아이엠비씨,콘텐츠,603,0
00370006,2022,20230322001119,20230322,사업보고서 (2022.12),0,(주)아이엠비씨,콘텐츠,603,0
00370006,2023,20240320001641,20240320,사업보고서 (2023.12),0,(주)아이엠비씨,콘텐츠,603,0
00370006,2024,20250321000093,20250321,[기재정정]사업보고서 (2024.12),1,(주)아이엠비씨,콘텐츠,603,0
00370006,2024,20250320001124,20250320,사업보고서 (2024.12),0,(주)아이엠비씨,콘텐츠,603,1
00370006,2025,20260320000320,20260320,사업보고서 (2025.12),0,(주)아이엠비씨,콘텐츠,603,0
00397058,2019,20200330001002,20200330,사업보고서 (2019.12),0,주식회사 엠게임,게임,5821,0
00397058,2020,20210319000589,20210319,사업보고서 (2020.12),0,주식회사 엠게임,게임,5821,0
00397058,2021,20220318000409,20220318,사업보고서 (2021.12),0,주식회사 엠게임,게임,5821,0
00397058,2022,20230317000318,20230317,사업보고서 (2022.12),0,주식회사 엠게임,게임,5821,0
00397058,2023,20240424000045,20240424,[기재정정]사업보고서 (2023.12),1,주식회사 엠게임,게임,5821,0
00397058,2023,20240315000213,20240315,사업보고서 (2023.12),0,주식회사 엠게임,게임,5821,1
00397058,2024,20250314000862,20250314,사업보고서 (2024.12),0,주식회사 엠게임,게임,5821,0
00397058,2025,20260316000001,20260316,사업보고서 (2025.12),0,주식회사 엠게임,게임,5821,0
00397191,2019,20200330000224,20200330,사업보고서 (2019.12),0,(주)팬엔터테인먼트,콘텐츠,59114,0
00397191,2020,20210331002406,20210331,[기재정정]사업보고서 (2020.12),1,(주)팬엔터테인먼트,콘텐츠,59114,0
00397191,2020,20210317000983,20210317,사업보고서 (2020.12),0,(주)팬엔터테인먼트,콘텐츠,59114,1
00397191,2021,20220317001238,20220317,사업보고서 (2021.12),0,(주)팬엔터테인먼트,콘텐츠,59114,0
00397191,2022,20230316000308,20230316,사업보고서 (2022.12),0,(주)팬엔터테인먼트,콘텐츠,59114,0
00397191,2023,20240320000974,20240320,사업보고서 (2023.12),0,(주)팬엔터테인먼트,콘텐츠,59114,0
00397191,2024,20250318001438,20250318,사업보고서 (2024.12),0,(주)팬엔터테인먼트,콘텐츠,59114,0
00397191,2025,20260318001133,20260318,사업보고서 (2025.12),0,(주)팬엔터테인먼트,콘텐츠,59114,0
00397252,2019,20200330003140,20200330,사업보고서 (2019.12),0,(주)조이시티,게임,5821,0
00397252,2020,20210614000158,20210614,[기재정정]사업보고서 (2020.12),1,(주)조이시티,게임,5821,0
00397252,2020,20210317000894,20210317,사업보고서 (2020.12),0,(주)조이시티,게임,5821,1
00397252,2021,20220816000429,20220816,[기재정정]사업보고서 (2021.12),1,(주)조이시티,게임,5821,0
00397252,2021,20220324000562,20220324,[기재정정]사업보고서 (2021.12),1,(주)조이시티,게임,5821,1
00397252,2021,20220321001510,20220321,사업보고서 (2021.12),0,(주)조이시티,게임,5821,2
00397252,2022,20230317001062,20230317,사업보고서 (2022.12),0,(주)조이시티,게임,5821,0
00397252,2023,20240319000003,20240319,사업보고서 (2023.12),0,(주)조이시티,게임,5821,0
00397252,2024,20250318001172,20250318,사업보고서 (2024.12),0,(주)조이시티,게임,5821,0
00397252,2025,20260318001295,20260318,사업보고서 (2025.12),0,(주)조이시티,게임,5821,0
00405320,2019,20200327001194,20200327,사업보고서 (2019.12),0,(주)웹젠,게임,5821,0
00405320,2020,20210311000605,20210311,사업보고서 (2020.12),0,(주)웹젠,게임,5821,0
00405320,2021,20220316000678,20220316,사업보고서 (2021.12),0,(주)웹젠,게임,5821,0
00405320,2022,20230323000286,20230323,사업보고서 (2022.12),0,(주)웹젠,게임,5821,0
00405320,2023,20240313000247,20240313,사업보고서 (2023.12),0,(주)웹젠,게임,5821,0
00405320,2024,20250320000704,20250320,사업보고서 (2024.12),0,(주)웹젠,게임,5821,0
00405320,2025,20260318000593,20260318,사업보고서 (2025.12),0,(주)웹젠,게임,5821,0
00444329,2019,20200327001813,20200327,사업보고서 (2019.12),0,(주)위메이드,게임,5821,0
00444329,2020,20210317001252,20210317,사업보고서 (2020.12),0,(주)위메이드,게임,5821,0
00444329,2021,20220330001704,20220330,사업보고서 (2021.12),0,(주)위메이드,게임,5821,0
00444329,2022,20230403003402,20230403,[기재정정]사업보고서 (2022.12),1,(주)위메이드,게임,5821,0
00444329,2022,20230327000993,20230328,사업보고서 (2022.12),0,(주)위메이드,게임,5821,1
00444329,2023,20240412003722,20240412,[기재정정]사업보고서 (2023.12),1,(주)위메이드,게임,5821,0
00444329,2023,20240321001794,20240321,사업보고서 (2023.12),0,(주)위메이드,게임,5821,1
00444329,2024,20250320001699,20250320,사업보고서 (2024.12),0,(주)위메이드,게임,5821,0
00444329,2025,20260319000853,20260319,사업보고서 (2025.12),0,(주)위메이드,게임,5821,0
00476498,2019,20200330004409,20200330,사업보고서 (2019.12),0,(주)컴투스,게임,5821,0
00476498,2020,20210318001263,20210318,사업보고서 (2020.12),0,(주)컴투스,게임,5821,0
00476498,2021,20220816002208,20220816,[기재정정]사업보고서 (2021.12),1,(주)컴투스,게임,5821,0
00476498,2021,20220321001504,20220321,사업보고서 (2021.12),0,(주)컴투스,게임,5821,1
00476498,2022,20230322001134,20230322,사업보고서 (2022.12),0,(주)컴투스,게임,5821,0
00476498,2023,20240322000010,20240322,사업보고서 (2023.12),0,(주)컴투스,게임,5821,0
00476498,2024,20250320001690,20250320,사업보고서 (2024.12),0,(주)컴투스,게임,5821,0
00476498,2025,20260320001410,20260320,사업보고서 (2025.12),0,(주)컴투스,게임,5821,0
00543204,2019,20200330000272,20200330,사업보고서 (2019.12),0,(주)아이오케이이엔엠,콘텐츠,591,0
00543204,2020,20210323000661,20210323,사업보고서 (2020.12),0,(주)아이오케이이엔엠,콘텐츠,591,0
00543204,2021,20220812000714,20220812,[기재정정]사업보고서 (2021.12),1,(주)아이오케이이엔엠,콘텐츠,591,0
00543204,2021,20220321001241,20220321,사업보고서 (2021.12),0,(주)아이오케이이엔엠,콘텐츠,591,1
00543204,2022,20240314001583,20240314,[기재정정]사업보고서 (2022.12),1,(주)아이오케이이엔엠,콘텐츠,591,0
00543204,2022,20230323000001,20230323,사업보고서 (2022.12),0,(주)아이오케이이엔엠,콘텐츠,591,1
00543204,2023,20240711000218,20240711,[기재정정]사업보고서 (2023.12),1,(주)아이오케이이엔엠,콘텐츠,591,0
00543204,2023,20240320001959,20240320,사업보고서 (2023.12),0,(주)아이오케이이엔엠,콘텐츠,591,1
00543204,2024,20250319001074,20250319,사업보고서 (2024.12),0,(주)아이오케이이엔엠,콘텐츠,591,0
00543204,2025,20260319001338,20260319,사업보고서 (2025.12),0,(주)아이오케이이엔엠,콘텐츠,591,0
00550082,2019,20200327000099,20200327,사업보고서 (2019.12),0,(주)캔버스엔,콘텐츠,59114,0
00550082,2020,20210315000442,20210315,사업보고서 (2020.12),0,(주)캔버스엔,콘텐츠,59114,0
00550082,2021,20220324000903,20220325,사업보고서 (2021.12),0,(주)캔버스엔,콘텐츠,59114,0
00550082,2022,20230321001263,20230321,사업보고서 (2022.12),0,(주)캔버스엔,콘텐츠,59114,0
00550082,2023,20240402001745,20240402,[기재정정]사업보고서 (2023.12),1,(주)캔버스엔,콘텐츠,59114,0
00550082,2023,20240320001853,20240320,사업보고서 (2023.12),0,(주)캔버스엔,콘텐츠,59114,1
00550082,2024,20250314000809,20250314,사업보고서 (2024.12),0,(주)캔버스엔,콘텐츠,59114,0
00550082,2025,20260318000445,20260318,사업보고서 (2025.12),0,(주)캔버스엔,콘텐츠,59114,0
00608699,2019,20200408002383,20200408,[기재정정]사업보고서 (2019.12),1,주식회사 탑코미디어,콘텐츠,631,0
00608699,2019,20200330003885,20200330,사업보고서 (2019.12),0,주식회사 탑코미디어,콘텐츠,631,1
00608699,2020,20210316000553,20210316,사업보고서 (2020.12),0,주식회사 탑코미디어,콘텐츠,631,0
00608699,2021,20240122000375,20240122,[기재정정]사업보고서 (2021.12),1,주식회사 탑코미디어,콘텐츠,631,0
00608699,2021,20220318000630,20220318,사업보고서 (2021.12),0,주식회사 탑코미디어,콘텐츠,631,1
00608699,2022,20240122000380,20240122,[기재정정]사업보고서 (2022.12),1,주식회사 탑코미디어,콘텐츠,631,0
00608699,2022,20230320000608,20230320,사업보고서 (2022.12),0,주식회사 탑코미디어,콘텐츠,631,1
00608699,2023,20240320002021,20240320,사업보고서 (2023.12),0,주식회사 탑코미디어,콘텐츠,631,0
00608699,2024,20250318001254,20250318,사업보고서 (2024.12),0,주식회사 탑코미디어,콘텐츠,631,0
00608699,2025,20260319000016,20260319,사업보고서 (2025.12),0,주식회사 탑코미디어,콘텐츠,631,0
00609661,2022,20230314001024,20230314,사업보고서 (2022.12),0,(주)티쓰리엔터테인먼트,게임,5821,0
00609661,2023,20240319000786,20240319,사업보고서 (2023.12),0,(주)티쓰리엔터테인먼트,게임,5821,0
00609661,2024,20250318000594,20250318,사업보고서 (2024.12),0,(주)티쓰리엔터테인먼트,게임,5821,0
00609661,2025,20260312000986,20260312,사업보고서 (2025.12),0,(주)티쓰리엔터테인먼트,게임,5821,0
00613318,2019,20200330003440,20200330,사업보고서 (2019.12),0,(주)와이지엔터테인먼트,콘텐츠,59201,0
00613318,2020,20210326000862,20210326,[기재정정]사업보고서 (2020.12),1,(주)와이지엔터테인먼트,콘텐츠,59201,0
00613318,2020,20210318001109,20210318,사업보고서 (2020.12),0,(주)와이지엔터테인먼트,콘텐츠,59201,1
00613318,2021,20220317001082,20220317,사업보고서 (2021.12),0,(주)와이지엔터테인먼트,콘텐츠,59201,0
00613318,2022,20230814002127,20230814,[기재정정]사업보고서 (2022.12),1,(주)와이지엔터테인먼트,콘텐츠,59201,0
00613318,2022,20230316001185,20230316,사업보고서 (2022.12),0,(주)와이지엔터테인먼트,콘텐츠,59201,1
00613318,2023,20240403000827,20240403,[기재정정]사업보고서 (2023.12),1,(주)와이지엔터테인먼트,콘텐츠,59201,0
00613318,2023,20240321000506,20240321,사업보고서 (2023.12),0,(주)와이지엔터테인먼트,콘텐츠,59201,1
00613318,2024,20250320001675,20250320,사업보고서 (2024.12),0,(주)와이지엔터테인먼트,콘텐츠,59201,0
00613318,2025,20260323001610,20260323,[기재정정]사업보고서 (2025.12),1,(주)와이지엔터테인먼트,콘텐츠,59201,0
00613318,2025,20260319001332,20260319,사업보고서 (2025.12),0,(주)와이지엔터테인먼트,콘텐츠,59201,1
00628860,2019,20200330003529,20200330,사업보고서 (2019.12),0,(주)네오위즈,게임,5821,0
00628860,2020,20210317001151,20210317,사업보고서 (2020.12),0,(주)네오위즈,게임,5821,0
00628860,2021,20220714000473,20220714,[기재정정]사업보고서 (2021.12),1,(주)네오위즈,게임,5821,0
00628860,2021,20220317000541,20220317,[기재정정]사업보고서 (2021.12),1,(주)네오위즈,게임,5821,1
00628860,2021,20220316001366,20220316,사업보고서 (2021.12),0,(주)네오위즈,게임,5821,2
00628860,2022,20230321001558,20230321,사업보고서 (2022.12),0,(주)네오위즈,게임,5821,0
00628860,2023,20240320001958,20240320,사업보고서 (2023.12),0,(주)네오위즈,게임,5821,0
00628860,2024,20250319000997,20250319,사업보고서 (2024.12),0,(주)네오위즈,게임,5821,0
00628860,2025,20260319001284,20260319,사업보고서 (2025.12),0,(주)네오위즈,게임,5821,0
00643656,2019,20200327002021,20200327,사업보고서 (2019.12),0,(주)위메이드맥스,게임,5821,0
00643656,2020,20210317001213,20210317,사업보고서 (2020.12),0,(주)위메이드맥스,게임,5821,0
00643656,2021,20220323001271,20220323,사업보고서 (2021.12),0,(주)위메이드맥스,게임,5821,0
00643656,2022,20230323001423,20230323,사업보고서 (2022.12),0,(주)위메이드맥스,게임,5821,0
00643656,2023,20240514001244,20240514,[기재정정]사업보고서 (2023.12),1,(주)위메이드맥스,게임,5821,0
00643656,2023,20240321001857,20240321,사업보고서 (2023.12),0,(주)위메이드맥스,게임,5821,1
00643656,2024,20250313001305,20250313,사업보고서 (2024.12),0,(주)위메이드맥스,게임,5821,0
00643656,2025,20260316001649,20260316,사업보고서 (2025.12),0,(주)위메이드맥스,게임,5821,0
00650629,2019,20200330003619,20200330,사업보고서 (2019.12),0,SBS미디어홀딩스(주),콘텐츠,602,0
00650629,2020,20210317001263,20210317,사업보고서 (2020.12),0,SBS미디어홀딩스(주),콘텐츠,602,0
00657987,2019,20200330004672,20200330,사업보고서 (2019.12),0,(주)케이엑스이노베이션,콘텐츠,60221,0
00657987,2020,20210422000546,20210422,[기재정정]사업보고서 (2020.12),1,(주)케이엑스이노베이션,콘텐츠,60221,0
00657987,2020,20210322001028,20210322,[기재정정]사업보고서 (2020.12),1,(주)케이엑스이노베이션,콘텐츠,60221,1
00657987,2020,20210318000835,20210318,사업보고서 (2020.12),0,(주)케이엑스이노베이션,콘텐츠,60221,2
00657987,2021,20220314001170,20220314,사업보고서 (2021.12),0,(주)케이엑스이노베이션,콘텐츠,60221,0
00657987,2022,20230320001039,20230320,사업보고서 (2022.12),0,(주)케이엑스이노베이션,콘텐츠,60221,0
00657987,2023,20240320001693,20240320,사업보고서 (2023.12),0,(주)케이엑스이노베이션,콘텐츠,60221,0
00657987,2024,20250318001366,20250318,사업보고서 (2024.12),0,(주)케이엑스이노베이션,콘텐츠,60221,0
00657987,2025,20260320001332,20260320,사업보고서 (2025.12),0,(주)케이엑스이노베이션,콘텐츠,60221,0
00760971,2019,20200330004316,20200330,사업보고서 (2019.12),0,주식회사 크래프톤,게임,5821,0
00760971,2020,20210331003279,20210331,사업보고서 (2020.12),0,주식회사 크래프톤,게임,5821,0
00760971,2021,20220314000894,20220314,사업보고서 (2021.12),0,주식회사 크래프톤,게임,5821,0
00760971,2022,20230320000728,20230320,사업보고서 (2022.12),0,주식회사 크래프톤,게임,5821,0
00760971,2023,20240318000420,20240318,사업보고서 (2023.12),0,주식회사 크래프톤,게임,5821,0
00760971,2024,20250318001121,20250318,사업보고서 (2024.12),0,주식회사 크래프톤,게임,5821,0
00760971,2025,20260515002689,20260515,[기재정정]사업보고서 (2025.12),1,주식회사 크래프톤,게임,5821,0
00760971,2025,20260316001313,20260316,사업보고서 (2025.12),0,주식회사 크래프톤,게임,5821,1
00814786,2019,20200214001078,20200214,[기재정정]사업보고서 (2019.06),1,(주)티엔엔터테인먼트,콘텐츠,591,0
00814786,2020,20210423000574,20210423,[기재정정]사업보고서 (2020.06),1,(주)티엔엔터테인먼트,콘텐츠,591,0
00814786,2020,20200929000888,20200929,[첨부정정]사업보고서 (2020.06),1,(주)티엔엔터테인먼트,콘텐츠,591,1
00814786,2020,20200928000251,20200928,사업보고서 (2020.06),0,(주)티엔엔터테인먼트,콘텐츠,591,2
00814786,2021,20210917000602,20210917,사업보고서 (2021.06),0,(주)티엔엔터테인먼트,콘텐츠,591,0
00814786,2022,20230322000770,20230322,사업보고서 (2022.12),0,(주)티엔엔터테인먼트,콘텐츠,591,0
00814786,2022,20220922000343,20220922,사업보고서 (2022.06),0,(주)티엔엔터테인먼트,콘텐츠,591,1
00814786,2023,20240325000304,20240325,[기재정정]사업보고서 (2023.12),1,(주)티엔엔터테인먼트,콘텐츠,591,0
00814786,2023,20240320000545,20240320,사업보고서 (2023.12),0,(주)티엔엔터테인먼트,콘텐츠,591,1
00814786,2024,20250321001356,20250321,사업보고서 (2024.12),0,(주)티엔엔터테인먼트,콘텐츠,591,0
00814786,2025,20260323001027,20260323,사업보고서 (2025.12),0,(주)티엔엔터테인먼트,콘텐츠,591,0
00815767,2019,20200330003353,20200330,사업보고서 (2019.12),0,(주)위메이드플레이,게임,5821,0
00815767,2020,20210318001377,20210318,사업보고서 (2020.12),0,(주)위메이드플레이,게임,5821,0
00815767,2021,20220323001034,20220323,사업보고서 (2021.12),0,(주)위메이드플레이,게임,5821,0
00815767,2022,20230315001343,20230315,사업보고서 (2022.12),0,(주)위메이드플레이,게임,5821,0
00815767,2023,20240314001569,20240314,사업보고서 (2023.12),0,(주)위메이드플레이,게임,5821,0
00815767,2024,20250313001411,20250313,사업보고서 (2024.12),0,(주)위메이드플레이,게임,5821,0
00815767,2025,20260316001197,20260316,사업보고서 (2025.12),0,(주)위메이드플레이,게임,5821,0
00904672,2019,20200330004828,20200330,[기재정정]사업보고서 (2019.12),1,넷마블(주),게임,5821,0
00904672,2019,20200330003816,20200330,사업보고서 (2019.12),0,넷마블(주),게임,5821,1
00904672,2020,20210318001389,20210318,사업보고서 (2020.12),0,넷마블(주),게임,5821,0
00904672,2021,20220321001426,20220321,사업보고서 (2021.12),0,넷마블(주),게임,5821,0
00904672,2022,20230321001358,20230321,사업보고서 (2022.12),0,넷마블(주),게임,5821,0
00904672,2023,20240320001885,20240320,사업보고서 (2023.12),0,넷마블(주),게임,5821,0
00904672,2024,20250321001686,20250321,사업보고서 (2024.12),0,넷마블(주),게임,5821,0
00904672,2025,20260318001170,20260318,사업보고서 (2025.12),0,넷마블(주),게임,5821,0
00925295,2019,20200330003573,20200330,사업보고서 (2019.12),0,(주)에프엔씨엔터테인먼트,콘텐츠,901,0
00925295,2020,20210319001233,20210319,사업보고서 (2020.12),0,(주)에프엔씨엔터테인먼트,콘텐츠,901,0
00925295,2021,20220321001377,20220321,사업보고서 (2021.12),0,(주)에프엔씨엔터테인먼트,콘텐츠,901,0
00925295,2022,20230321001361,20230321,사업보고서 (2022.12),0,(주)에프엔씨엔터테인먼트,콘텐츠,901,0
00925295,2023,20240320001148,20240320,사업보고서 (2023.12),0,(주)에프엔씨엔터테인먼트,콘텐츠,901,0
00925295,2024,20250318000973,20250318,사업보고서 (2024.12),0,(주)에프엔씨엔터테인먼트,콘텐츠,901,0
00925295,2025,20260721001149,20260721,[기재정정]사업보고서 (2025.12),1,(주)에프엔씨엔터테인먼트,콘텐츠,901,0
00925295,2025,20260721001105,20260721,[기재정정]사업보고서 (2025.12),1,(주)에프엔씨엔터테인먼트,콘텐츠,901,1
00925295,2025,20260319001399,20260319,[첨부추가]사업보고서 (2025.12),0,(주)에프엔씨엔터테인먼트,콘텐츠,901,2
00965813,2019,20200327000843,20200327,사업보고서 (2019.12),0,(주)미투온,게임,5821,0
00965813,2020,20210318000974,20210318,사업보고서 (2020.12),0,(주)미투온,게임,5821,0
00965813,2021,20220322000426,20220322,사업보고서 (2021.12),0,(주)미투온,게임,5821,0
00965813,2022,20230322001177,20230322,사업보고서 (2022.12),0,(주)미투온,게임,5821,0
00965813,2023,20241022000283,20241022,[첨부정정]사업보고서 (2023.12),1,(주)미투온,게임,5821,0
00965813,2023,20240321001745,20240321,사업보고서 (2023.12),0,(주)미투온,게임,5821,1
00965813,2024,20250320001679,20250320,사업보고서 (2024.12),0,(주)미투온,게임,5821,0
00965813,2025,20260320001256,20260320,사업보고서 (2025.12),0,(주)미투온,게임,5821,0
00974927,2019,20200330004443,20200330,사업보고서 (2019.12),0,(주)넥스트엔터테인먼트월드,콘텐츠,591,0
00974927,2020,20210318001309,20210318,사업보고서 (2020.12),0,(주)넥스트엔터테인먼트월드,콘텐츠,591,0
00974927,2021,20220317001168,20220317,사업보고서 (2021.12),0,(주)넥스트엔터테인먼트월드,콘텐츠,591,0
00974927,2022,20230321001370,20230321,사업보고서 (2022.12),0,(주)넥스트엔터테인먼트월드,콘텐츠,591,0
00974927,2023,20240319000700,20240319,사업보고서 (2023.12),0,(주)넥스트엔터테인먼트월드,콘텐츠,591,0
00974927,2024,20250319001098,20250319,사업보고서 (2024.12),0,(주)넥스트엔터테인먼트월드,콘텐츠,591,0
00974927,2025,20260318001609,20260318,사업보고서 (2025.12),0,(주)넥스트엔터테인먼트월드,콘텐츠,591,0
00975290,2019,20200330002625,20200330,사업보고서 (2019.12),0,(주)에이스토리,콘텐츠,591,0
00975290,2020,20210319000884,20210319,사업보고서 (2020.12),0,(주)에이스토리,콘텐츠,591,0
00975290,2021,20220321000998,20220321,사업보고서 (2021.12),0,(주)에이스토리,콘텐츠,591,0
00975290,2022,20230321000923,20230321,사업보고서 (2022.12),0,(주)에이스토리,콘텐츠,591,0
00975290,2023,20240321001572,20240321,사업보고서 (2023.12),0,(주)에이스토리,콘텐츠,591,0
00975290,2024,20250320001255,20250320,사업보고서 (2024.12),0,(주)에이스토리,콘텐츠,591,0
00975290,2025,20260318001707,20260318,사업보고서 (2025.12),0,(주)에이스토리,콘텐츠,591,0
00977696,2019,20200406003216,20200406,사업보고서 (2019.12),0,(주)넥스쳐,게임,5821,0
00977696,2019,20200319001004,20200319,사업보고서제출기한연장신고서 (2019.12),0,(주)넥스쳐,게임,5821,1
00977696,2020,20210331002262,20210331,사업보고서 (2020.12),0,(주)넥스쳐,게임,5821,0
00977696,2021,20220330001371,20220330,사업보고서 (2021.12),0,(주)넥스쳐,게임,5821,0
00977696,2022,20230322000688,20230322,사업보고서 (2022.12),0,(주)넥스쳐,게임,5821,0
00977696,2023,20240329002562,20240329,[기재정정]사업보고서 (2023.12),1,(주)넥스쳐,게임,5821,0
00977696,2023,20240321000570,20240321,사업보고서 (2023.12),0,(주)넥스쳐,게임,5821,1
00977696,2024,20250320000135,20250320,사업보고서 (2024.12),0,(주)넥스쳐,게임,5821,0
00977696,2025,20260320000602,20260320,사업보고서 (2025.12),0,(주)넥스쳐,게임,5821,0
00983271,2019,20200330003926,20200330,사업보고서 (2019.12),0,엔에이치엔(주),게임,5821,0
00983271,2020,20210315001011,20210315,사업보고서 (2020.12),0,엔에이치엔(주),게임,5821,0
00983271,2021,20220321001453,20220321,사업보고서 (2021.12),0,엔에이치엔(주),게임,5821,0
00983271,2022,20230320001095,20230320,사업보고서 (2022.12),0,엔에이치엔(주),게임,5821,0
00983271,2023,20240319000767,20240319,사업보고서 (2023.12),0,엔에이치엔(주),게임,5821,0
00983271,2024,20250331004208,20250331,[기재정정]사업보고서 (2024.12),1,엔에이치엔(주),게임,5821,0
00983271,2024,20250327001269,20250327,[기재정정]사업보고서 (2024.12),1,엔에이치엔(주),게임,5821,1
00983271,2024,20250320001574,20250320,사업보고서 (2024.12),0,엔에이치엔(주),게임,5821,2
00983271,2025,20260318001525,20260318,사업보고서 (2025.12),0,엔에이치엔(주),게임,5821,0
00985686,2019,20200330003636,20200330,사업보고서 (2019.12),0,(주)큐브엔터테인먼트,콘텐츠,59201,0
00985686,2020,20210323000884,20210323,사업보고서 (2020.12),0,(주)큐브엔터테인먼트,콘텐츠,59201,0
00985686,2021,20220322000648,20220322,사업보고서 (2021.12),0,(주)큐브엔터테인먼트,콘텐츠,59201,0
00985686,2022,20230322000862,20230322,사업보고서 (2022.12),0,(주)큐브엔터테인먼트,콘텐츠,59201,0
00985686,2023,20240320002027,20240320,사업보고서 (2023.12),0,(주)큐브엔터테인먼트,콘텐츠,59201,0
